walletid,Wallet Create Date,Wallet Create Stage,Movement 202101,Movement 202102,Movement 202103,Movement 202104,Movement 202101 - 202104
GT24KPpAwvw9tyMzFhENgbXWyBbVwshjML,20201002,Pre Launch,-811 553.04,0.00,0.00,0.00,-811 553.04
GTai5EkH4ZsNKcN1akLW2z76C9RcMaPBp3,20201002,Pre Launch,-717 685.77,0.00,0.00,0.00,-717 685.77
GTCHqqPvz7r4zsyUSiN9pGjBcNdN366Rhd,20201002,Pre Launch,-258 245.13,0.00,0.00,0.00,-258 245.13
GTcJa2H83AoSqDwHPVHDcicNVzbbDCKRYh,20201002,Pre Launch,-588 274.70,0.00,0.00,0.00,-588 274.70
GTCUQjG3bCrW6vZmk9wtgRqa7TU5AZSuMT,20201002,Pre Launch,-2 270 758.82,0.00,0.00,0.00,-2 270 758.82
GTewsKVf7DjoX3Z2Jib68cRcXxoeHhfCQX,20201002,Pre Launch,-1 712 820.53,0.00,0.00,0.00,-1 712 820.53
GTFRLqHVQ5gyJjdXynSwUXZFaA6LHkXYCv,20201002,Pre Launch,-1 377 830.33,0.00,0.00,0.00,-1 377 830.33
GTimF8KNokAMmtDs57ZHHk58Y99vqn9tvf,20201002,Pre Launch,-2 453 109.67,0.00,0.00,0.00,-2 453 109.67
GTJDDwfM9ppWVmnrzpsWntRy8MqCrRf1zU,20201002,Pre Launch,-572 402.79,0.00,0.00,0.00,-572 402.79
GTjomHKR553H4SUn3WSZM4Ejf31FzYgggy,20201002,Pre Launch,-399 815.44,0.00,0.00,0.00,-399 815.44
GTm8Snk7KgJxTzqhtZLRrxbSKxWqKM7Taq,20201002,Pre Launch,-1 780 032.88,0.00,0.00,0.00,-1 780 032.88
GTovwmGysBowC7YKNpMo7DxyQzWifGcw35,20201002,Pre Launch,-1 937 667.57,0.00,0.00,0.00,-1 937 667.57
GTReMFdXkz6RrkZUAK1M2sV5JWv7kKNVQW,20201002,Pre Launch,-2 089 341.69,0.00,0.00,0.00,-2 089 341.69
GTSEUQt46zgifPvyH1xkMkS63WXit42XxQ,20201002,Pre Launch,-2 339 647.14,0.00,0.00,0.00,-2 339 647.14
GTsgEZkUfjJPiTPV1guXrW6MJvJcMwsEs9,20201002,Pre Launch,-2 466 883.70,0.00,0.00,0.00,-2 466 883.70
GTUCP5VhHwY7aEG2HqthKDsT1YyGC6hHqh,20201002,Pre Launch,-708 767.12,0.00,0.00,0.00,-708 767.12
GTUN6TixU76GDtBnVLNr4wz9YmDkE8Cgce,20201002,Pre Launch,-1 294 189.08,0.00,0.00,0.00,-1 294 189.08
GTv63WaJzfe2yNL4Aw2ReErQcuZEnn9mnH,20201002,Pre Launch,-1 209 331.13,0.00,0.00,0.00,-1 209 331.13
GTVBypWpfyMRb2xEFwWKnKahYtFmRPdTUJ,20201002,Pre Launch,-278 652.69,0.00,0.00,0.00,-278 652.69
GTXMxCdD8AfLFS4rueNZHTedcESeeThKKK,20201002,Pre Launch,-477 717.92,0.00,0.00,0.00,-477 717.92
GTXzu1YFrRKCuBSdGuEFV8NWNEk6XVrLvm,20201002,Pre Launch,-1 617 999.44,0.00,0.00,0.00,-1 617 999.44
GU2QmbWSrrHcUZG3boEDojNWkPSeZG9uzh,20201002,Pre Launch,-1 623 839.66,0.00,0.00,0.00,-1 623 839.66
GU5bQE3ykMTbhTxFYUV2kaAYkfph8Gok7Y,20201002,Pre Launch,-203 031.14,0.00,0.00,0.00,-203 031.14
GU8FzvU5RSvSZkqBhBcQvvCStTnSyFYr6s,20201002,Pre Launch,-2 160 351.24,0.00,0.00,0.00,-2 160 351.24
GUeVUdZqDuvWuDeVn7zyo46ZmVS4bQcEPM,20201002,Pre Launch,-1 627 082.06,0.00,0.00,0.00,-1 627 082.06
GUfGZsN8b1p5ecWjLUp28V34vGKMx6GPgg,20201002,Pre Launch,-1 432 884.19,0.00,0.00,0.00,-1 432 884.19
GUGgfnbsC6YtiSBXc1ojq51w65m3sNKWQu,20201002,Pre Launch,-1 374 525.26,0.00,0.00,0.00,-1 374 525.26
GUig56JsKD3L8HHEYgy24B3VGa24ffgSgV,20201002,Pre Launch,-388 179.98,0.00,0.00,0.00,-388 179.98
GUiqpfYu2m9CQV3SssxTnNZXqS4udARkZr,20201002,Pre Launch,-1 297 277.26,0.00,0.00,0.00,-1 297 277.26
GUJLBDYPmrB4K4R1NMtQR6RshusHp9TyhZ,20201002,Pre Launch,-1 479 657.38,0.00,0.00,0.00,-1 479 657.38
GUkUYCx9hww1s4fTtyuhgLDTUch2a5HXj4,20201002,Pre Launch,-1 838 568.09,0.00,0.00,0.00,-1 838 568.09
GUpAVadAfLFDoV3eSAvCzsTgMnKGaLbYuj,20201002,Pre Launch,-1 292 194.97,0.00,0.00,0.00,-1 292 194.97
GUQ8DfvQchW6zRzXxoQC7i7DnjiCZ56LMh,20201002,Pre Launch,-1 951 980.96,0.00,0.00,0.00,-1 951 980.96
GUqCxSJ3R9nVaYJUPCDFCp7Be9osfZCjeV,20201002,Pre Launch,-681 655.27,0.00,0.00,0.00,-681 655.27
GURG1EdfmZ8gEgVywijDmuBMfNpMX1ZaLx,20201002,Pre Launch,-1 093 822.37,0.00,0.00,0.00,-1 093 822.37
GUvyDVkEgx78RN4pHXcCDQS9EpdwqAEq9f,20201002,Pre Launch,-2 205 628.61,0.00,0.00,0.00,-2 205 628.61
GUXc9KeTHuaHyxCjrbgLEFqekpz6X2PpGL,20201002,Pre Launch,-881 969.75,0.00,0.00,0.00,-881 969.75
GUxcRxU7YCysFL4fuGcHCcJMWYnqnyZCtv,20201002,Pre Launch,-2 098 457.17,0.00,0.00,0.00,-2 098 457.17
GUYktMoNEtSTkBKCvH2vu5wNLk9rc8DDbY,20201002,Pre Launch,-1 320 156.85,0.00,0.00,0.00,-1 320 156.85
GV1YPULRdKomnzemGU1bzTkesHkQ6M7H9T,20201002,Pre Launch,-2 151 871.38,0.00,0.00,0.00,-2 151 871.38
GV3d2Ed8VPrkcJwFVuF8AMzTAyLHhhGj3P,20201002,Pre Launch,-1 849 519.87,0.00,0.00,0.00,-1 849 519.87
GV9qjdLzpE4xyyHCXFqBZRrCc9PFvWrPX9,20201002,Pre Launch,-2 276 364.27,0.00,0.00,0.00,-2 276 364.27
GVbPwu5igPBiTuV4KWrk5vTCo7CPfCsJGE,20201002,Pre Launch,-2 673 543.60,0.00,0.00,0.00,-2 673 543.60
GVbZabzDB9Udwo2nCS4aS7grHfFEdT3PTJ,20201002,Pre Launch,-332 277.13,0.00,0.00,0.00,-332 277.13
GVC9Pj91odZi91aAkzWLVNagH1MR5MNLEp,20201002,Pre Launch,-2 536 318.16,0.00,0.00,0.00,-2 536 318.16
GVDdu32gNxfsDW3zvZPDhVkGh6fQUaZUxa,20201002,Pre Launch,-1 645 810.61,0.00,0.00,0.00,-1 645 810.61
GVDiZXdvKRooRhBo6zESbUy65QMZ7RobRj,20201002,Pre Launch,-1 206 702.15,0.00,0.00,0.00,-1 206 702.15
GVeLubsqzDbgF3ECrGCMUWYPPLkTpor1nc,20201002,Pre Launch,-927 146.43,0.00,0.00,0.00,-927 146.43
GVGMpx3SrRWHCWJpHSMV3qfcRNVDdSSmW3,20201002,Pre Launch,-548 927.42,0.00,0.00,0.00,-548 927.42
GVGv19P7JKRgbixbG8mwjhQN45MDk2YUc6,20201002,Pre Launch,-266 806.16,0.00,0.00,0.00,-266 806.16
GVJ2UKVmtVkeF45VLLbC4LwbitY1DZZnXW,20201002,Pre Launch,-2 386 747.72,0.00,0.00,0.00,-2 386 747.72
GVJ4CzPjQZt5UL44yT89tCMZWxM7jR6Aux,20201002,Pre Launch,-1 374 872.66,0.00,0.00,0.00,-1 374 872.66
GVJ6n1Uay9MSp2JTtofsSAHJNHkziDk2BU,20201002,Pre Launch,-2 055 758.07,0.00,0.00,0.00,-2 055 758.07
GVjdHEpzd6P6Sh7hoxB8rDfneZoHXXLoVB,20201002,Pre Launch,-2 017 940.38,0.00,0.00,0.00,-2 017 940.38
GVKpZatDY4sxgLyqabq2sMhuuRa1LtFDhX,20201002,Pre Launch,-1 790 364.58,0.00,0.00,0.00,-1 790 364.58
GVLLaZSzhETBxGK9kCjQ6vPSSEXoNCjbhk,20201002,Pre Launch,-1 059 950.58,0.00,0.00,0.00,-1 059 950.58
GVNbP8W7Jb6ta6urCSjeRSaZJRn5bnuGUb,20201002,Pre Launch,-344 576.75,0.00,0.00,0.00,-344 576.75
GVpBmYjfPkr289dWfQFHRD2rBMJcqHPPDX,20201002,Pre Launch,-1 530 817.97,0.00,0.00,0.00,-1 530 817.97
GVQajVz3xWNUsyg2VoAt9P3ADo44jf7E2g,20201002,Pre Launch,-1 272 908.08,0.00,0.00,0.00,-1 272 908.08
GVStaQrM3AzxfNXRHxskfN8p44nfHUa1Tr,20201002,Pre Launch,-1 529 868.30,0.00,0.00,0.00,-1 529 868.30
GVtB6KJEArZoD6rYu7UuGsLUXBBVqQTSWa,20201002,Pre Launch,-2 089 318.28,0.00,0.00,0.00,-2 089 318.28
GVXuvdaDunVjF1cnHFC3nqMDev8xV5ifa5,20201002,Pre Launch,-1 203 133.90,0.00,0.00,0.00,-1 203 133.90
GVYMUiKaz1iVGqubdbFDxQBTDY5jYKu3sf,20201002,Pre Launch,-501 344.39,0.00,0.00,0.00,-501 344.39
GVz9zqGuGL5CAN8h6h1nx31w8GkEFvhh1t,20201002,Pre Launch,-1 090 966.95,0.00,0.00,0.00,-1 090 966.95
GW7syrJYk2xQF5JGFF1RA5TRJoKvmB2pYu,20201002,Pre Launch,-374 136.85,0.00,0.00,0.00,-374 136.85
GWA4EpeD3bi4bGGCwgY37v8NCuQVx5Aeuv,20201002,Pre Launch,-399 821.13,0.00,0.00,0.00,-399 821.13
GWczWhiPZQ8MkY7ECUo9P2cwFHvhcD6zhe,20201002,Pre Launch,-1 755 463.60,0.00,0.00,0.00,-1 755 463.60
GWemVC2PeWMbTqXEoEWAzM2A3pVwtkGhiN,20201002,Pre Launch,-1 731 317.22,0.00,0.00,0.00,-1 731 317.22
GWFunxxhqEx5qU7BUEzGUUE9t9tQBbu9wT,20201002,Pre Launch,-517 571.77,0.00,0.00,0.00,-517 571.77
GWg1x5zu6i9ZKJ3rmra9DDZ6RmT38Cw4Gd,20201002,Pre Launch,-1 928 614.35,0.00,0.00,0.00,-1 928 614.35
GWHEDDAYRHEDT5zXaVnLmD3S9Dh4ouagDB,20201002,Pre Launch,-1 602 622.86,0.00,0.00,0.00,-1 602 622.86
GWiYHqQFbpE1k2CkdMQHGuTe1qdA9Fkb33,20201002,Pre Launch,-1 647 213.68,0.00,0.00,0.00,-1 647 213.68
GWJMTyaFGEmh44AZ7Mr4WpQhXvNHf9eBBd,20201002,Pre Launch,-2 110 088.77,0.00,0.00,0.00,-2 110 088.77
GWjUKZ43co15ACHrsvfE3DPJ4sWfASVJui,20201002,Pre Launch,-2 303 641.04,0.00,0.00,0.00,-2 303 641.04
GWMMEdTMyth7ShxYkXxSTWAZsDcyx4e99A,20201002,Pre Launch,-2 040 486.86,0.00,0.00,0.00,-2 040 486.86
GWMXRXGbq6R3VRUKBrFSL4AxiW2x5chZHM,20201002,Pre Launch,-1 472 493.14,0.00,0.00,0.00,-1 472 493.14
GWr5pJAnYLqTKowiVhd1zxPn8aNbiz2HRo,20201002,Pre Launch,-102 269.53,0.00,0.00,0.00,-102 269.53
GWtJsNytNxBotaM2jxgNF53gwTbpuwvXwf,20201002,Pre Launch,-1 575 447.66,0.00,0.00,0.00,-1 575 447.66
GWTzWhBT5d4dTSMfX9u8f1ex498tE8zAQX,20201002,Pre Launch,-2 689 730.78,0.00,0.00,0.00,-2 689 730.78
GWUN86mLeTHFuVcDHR5aJBHmjw9wXWRQgq,20201002,Pre Launch,-722 634.64,0.00,0.00,0.00,-722 634.64
GWv43TgzcuNiPqDuLG4iJ8vr3xvezF5tir,20201002,Pre Launch,-479 260.77,0.00,0.00,0.00,-479 260.77
GWvc4unJ7FEyTh9VdXQPnY6JWrVHWXpWqt,20201002,Pre Launch,-1 121 342.39,0.00,0.00,0.00,-1 121 342.39
GWyaHqsfQ4BNhG5oeNqeadiXCmhDFBZK9k,20201002,Pre Launch,-1 404 272.17,0.00,0.00,0.00,-1 404 272.17
GWzSoj7h7v2dcAVgQogzgbUyx3WwFro76w,20201002,Pre Launch,-336 828.53,0.00,0.00,0.00,-336 828.53
GX1s93MWaK2mdRCfk472rBZ3Rd4smGS2bA,20201002,Pre Launch,-1 284 431.34,0.00,0.00,0.00,-1 284 431.34
GX1yeQ3jVzQq4kn2coYm8xWAPrHzkLPHLU,20201002,Pre Launch,-470 833.36,0.00,0.00,0.00,-470 833.36
GX4rSYjTvrxRoggYsBcrEBSAg1QpRPgdpE,20201002,Pre Launch,-1 079 656.03,0.00,0.00,0.00,-1 079 656.03
GX7PumVHAZPNo2xY4j2MjquUNRHZXDk3LC,20201002,Pre Launch,-275 271.39,0.00,0.00,0.00,-275 271.39
GX7vYLynewJvSr4Cuf7MGivUKXDSA6w1Ze,20201002,Pre Launch,-310 132.48,0.00,0.00,0.00,-310 132.48
GXadgPYZefmphTwyW5v5pVDfcBSiGNwFRv,20201002,Pre Launch,-960 557.63,0.00,0.00,0.00,-960 557.63
GXBs4vSDhGQcDwxePaPZ69LMxbZiocNkyc,20201002,Pre Launch,-1 385 629.60,0.00,0.00,0.00,-1 385 629.60
GXJzC432N9WxkpfMbVu9ZmMezy8EP7PPNx,20201002,Pre Launch,-2 154 393.12,0.00,0.00,0.00,-2 154 393.12
GXKJuzcF4upnDK9d2CrXdGH8VaUxMP4cC5,20201002,Pre Launch,-2 384 327.58,0.00,0.00,0.00,-2 384 327.58
GXo7RdGNkZC8ooCouNGxhtUvaxpGKsu9VC,20201002,Pre Launch,-1 573 238.37,0.00,0.00,0.00,-1 573 238.37
GXocCDeA2SjmyhxKM3Y8njLPYd56uGGQJC,20201002,Pre Launch,-1 023 641.61,0.00,0.00,0.00,-1 023 641.61
GXR43gWx1y3QMs1a8yPcFUZHX3e8uvF9Da,20201002,Pre Launch,-444 269.89,0.00,0.00,0.00,-444 269.89
GXrhyUnHMpeEbHRMepRJxydNJjgyweiA8B,20201002,Pre Launch,-326 122.76,0.00,0.00,0.00,-326 122.76
GXSdobzyAFmk4qq3zNquXcSj9WRLQMM7m9,20201002,Pre Launch,-2 383 565.85,0.00,0.00,0.00,-2 383 565.85
GXv3RHscXW7r1jjPcLwkPdYWkPz7sjsXok,20201002,Pre Launch,-1 837 484.17,0.00,0.00,0.00,-1 837 484.17
GXvD8HVCwJsuQ67EpeMfdt6eu7UM8pMCyM,20201002,Pre Launch,-2 382 004.35,0.00,0.00,0.00,-2 382 004.35
GXW5VgVSbdpHL1by6VtFHyfMgg9PyEdZaf,20201002,Pre Launch,-2 479 756.04,0.00,0.00,0.00,-2 479 756.04
GXWJ25fgQdVu4fsWxAzttGr7snYqZ6f4BR,20201002,Pre Launch,-259 156.48,0.00,0.00,0.00,-259 156.48
GXwLZpkBdgyGd21wMUeurWtmdogRmgpEKr,20201002,Pre Launch,-2 104 642.55,0.00,0.00,0.00,-2 104 642.55
GXyG9Z4nydXz1UXujg6DJvbnS9QyAg2hrj,20201002,Pre Launch,-2 547 497.99,0.00,0.00,0.00,-2 547 497.99
GXyuVj5FirN7on8xefBiD44kKVKY2mdyuX,20201002,Pre Launch,-1 280 852.97,0.00,0.00,0.00,-1 280 852.97
GYaP3MMtb1kPnGMYJa6ZEmFvUZMFFMKVLi,20201002,Pre Launch,-573 094.02,0.00,0.00,0.00,-573 094.02
GYCpYFHuF9dF2J3HjQTPUSsnkUVxj2EA5v,20201002,Pre Launch,-2 370 017.03,0.00,0.00,0.00,-2 370 017.03
GYFB4CZ8gZRTWVJPKcCMmEfpqGqn6BsPnd,20201002,Pre Launch,-1 572 005.94,0.00,0.00,0.00,-1 572 005.94
GYFjfa5TYLMtsnA3w6nXJB99xiHemzaVzg,20201002,Pre Launch,-1 449 400.68,0.00,0.00,0.00,-1 449 400.68
GYHx11sV6AA9h5LgvLhouFMwkwudC5oJnh,20201002,Pre Launch,-1 627 190.68,0.00,0.00,0.00,-1 627 190.68
GYjpYVqyhpRkQ8gZZ7jPbBN6zCecdvC8Hr,20201002,Pre Launch,-2 132 562.69,0.00,0.00,0.00,-2 132 562.69
GYJt99WipMpoyKGqu1eE86pyUsidmbnQSb,20201002,Pre Launch,-1 225 507.67,0.00,0.00,0.00,-1 225 507.67
GYnRtoiHgdPXkcvfXzhaUakY2xfgL1oo1A,20201002,Pre Launch,-539 929.96,0.00,0.00,0.00,-539 929.96
GYNuMDaK274zfUV86jrvFtK2AdsChUZBD2,20201002,Pre Launch,-1 132 026.87,0.00,0.00,0.00,-1 132 026.87
GYofM8T6UYBj5vyAp2ankpQU7Jj1kFW7Hc,20201002,Pre Launch,-801 668.83,0.00,0.00,0.00,-801 668.83
GYoTTfBnGZ4ewJDjF8nGdbATzTX52wt1DW,20201002,Pre Launch,-1 058 136.48,0.00,0.00,0.00,-1 058 136.48
GYQcsYsM3cSYxkt2ZeuupRfpex77XLvQnG,20201002,Pre Launch,-401 814.82,0.00,0.00,0.00,-401 814.82
GYVU4cA5zLFkVjng4QSXzydWoLQ8qVZ9tq,20201002,Pre Launch,-340 044.72,0.00,0.00,0.00,-340 044.72
GYxsbtSH7EF7pgdimBmAQQwm34kA4MX9V6,20201002,Pre Launch,-2 048 683.37,0.00,0.00,0.00,-2 048 683.37
GYyCPGC2yxwC43RCNt8AEd3bviixTC2C4A,20201002,Pre Launch,-1 670 858.03,0.00,0.00,0.00,-1 670 858.03
GYYe8z9X144t49PAo6KTQr8PSUPUpSQDjk,20201002,Pre Launch,-265 426.35,0.00,0.00,0.00,-265 426.35
GYzS14cLsP9YQ47yvYB9emE9cPyfZawCHY,20201002,Pre Launch,-2 019 615.75,0.00,0.00,0.00,-2 019 615.75
GZ3Wp5dhwfu97EznxnAYmfPie3cTYmEnLw,20201002,Pre Launch,-409 317.04,0.00,0.00,0.00,-409 317.04
GZ5wiq9kHhE2YFm89Th4522M8jwf3Eg16p,20201002,Pre Launch,-926 330.67,0.00,0.00,0.00,-926 330.67
GZ6xdbsPoSqY1v7FpZgFsZVmoPADoLa9gS,20201002,Pre Launch,-440 295.87,0.00,0.00,0.00,-440 295.87
GZ9Df4McT5PmxHsfi78xRQ9FMnJ3sGHZoU,20201002,Pre Launch,-1 250 622.52,0.00,0.00,0.00,-1 250 622.52
GZ9XNCowKorAgMfptdP2yS121tvoKdWWP8,20201002,Pre Launch,-1 838 826.73,0.00,0.00,0.00,-1 838 826.73
GZ86FnPGd2dEgS9jzJxtp5Dkz1YykvHNCa,20201002,Pre Launch,-1 833 474.68,0.00,0.00,0.00,-1 833 474.68
GZE6fiYDkYDpo4VZvao4ADJTacCvCCiH14,20201002,Pre Launch,-201 954.56,0.00,0.00,0.00,-201 954.56
GZesYH9dx6psbDfyDiBdFU6zkRNQzzhBPN,20201002,Pre Launch,-877 636.83,0.00,0.00,0.00,-877 636.83
GZKS1FEG9yU7cS8eSy9NkWY4UgezViwaov,20201002,Pre Launch,-1 523 463.73,0.00,0.00,0.00,-1 523 463.73
GZLE85ixV7BzcbbPB9pjpLYEsEi43ZCCWh,20201002,Pre Launch,-1 002 389.38,0.00,0.00,0.00,-1 002 389.38
GZmkwmXFn8BEddGrmCYu7tTmz1Bg5TfQWe,20201002,Pre Launch,-1 699 229.25,0.00,0.00,0.00,-1 699 229.25
GZnSWLVjULSS92todB4oW3Bm9CHUfSKzwf,20201002,Pre Launch,-1 325 237.20,0.00,0.00,0.00,-1 325 237.20
GZojZfgc6SM2dHnNYepv3SuyTTEn3bfK2x,20201002,Pre Launch,-1 099 850.32,0.00,0.00,0.00,-1 099 850.32
GZoVXzQVBvc4Qe1rMFyf6eAQ1DShn8t2av,20201002,Pre Launch,-1 952 964.76,0.00,0.00,0.00,-1 952 964.76
GZWCgAcxiAzyrDzq61SY5L2hMeiaawCabs,20201002,Pre Launch,-1 316 001.38,0.00,0.00,0.00,-1 316 001.38
GZxYpsNhY6CHENP8LReBppCTujzFdavYcb,20201002,Pre Launch,-1 146 116.69,0.00,0.00,0.00,-1 146 116.69
GZxzrdMg4pCwBim2fPLeDSpNxwZJ8XnQPw,20201002,Pre Launch,-1 898 748.23,0.00,0.00,0.00,-1 898 748.23
GZY7VdfJnW4xoiUhHKFz9CRujJsGAuArTU,20201002,Pre Launch,-1 068 893.28,0.00,0.00,0.00,-1 068 893.28
Ga9G1fQ61EEPXSeTHPDuhnmXuTLnBmS8vj,20201001,Pre Launch,0.00,0.00,0.00,-2 633 812.92,-2 633 812.92
Gb92HsrhxjvWh8YjEuDU14arevrBR58Fdb,20201001,Pre Launch,0.00,0.00,0.00,-2 638 348.85,-2 638 348.85
Gc2N4DARMqE69t87wUZ9pNm84qhdBw6TuM,20201001,Pre Launch,0.00,0.00,0.00,-2 631 892.53,-2 631 892.53
GcqFK3AGc5U5uVxnYix9FgeDZ11KCwxyRq,20201001,Pre Launch,0.00,0.00,0.00,-2 644 960.83,-2 644 960.83
GercJyeFxybdRYvYGiF7mg1rwetSEJSNaf,20201001,Pre Launch,0.00,0.00,0.00,-1 006 802.94,-1 006 802.94
GgSjFmGQ8JQPuN3Ke9ReBpXWCm6vN6m877,20201001,Pre Launch,0.00,0.00,0.00,-2 630 817.55,-2 630 817.55
GJ8TxX7rDygX6hPskvGEZP7g1G9oDfKKdj,20201001,Pre Launch,0.00,0.00,0.00,-2 639 532.99,-2 639 532.99
GKHGKBKR7qxdBS1vSMBm18RbnDfiAx5K46,20201001,Pre Launch,0.00,0.00,0.00,-2 635 897.08,-2 635 897.08
GLQU9g5ndbe7GSNr56iLmGTSoGKPABsQ4y,20201001,Pre Launch,0.00,0.00,0.00,-2 633 397.56,-2 633 397.56
GMNVA8fqQvN3Pc4vK2DLaHHpFGLx8YwEej,20201001,Pre Launch,0.00,0.00,0.00,-2 636 704.50,-2 636 704.50
GQBvpmKhCYd2kKjj8rMVrpTw785wocSpVk,20201001,Pre Launch,0.00,0.00,0.00,-300 960.39,-300 960.39
GRoPh1hSVQ35nXfWaWNaXs2ta4128bTn4t,20201001,Pre Launch,0.00,0.00,0.00,-2 624 004.28,-2 624 004.28
GWVgg64mm9y3AEQ63hhwwnt1XokUBB44Lb,20201001,Pre Launch,0.00,0.00,0.00,-2 641 273.20,-2 641 273.20
GXaG5k4PxesY4Wce8q6zVxxKt8WaUiEAEF,20201001,Pre Launch,0.00,0.00,0.00,-2 639 494.79,-2 639 494.79
Ga4EbY7zqqQRuLTwtWSEakmeNz9KFYAS9v,20200930,Pre Launch,0.00,0.00,0.00,-2 644 206.89,-2 644 206.89
Gai1MEW1K9MgKXB8bvU1H4YwxcdBGQMDme,20200930,Pre Launch,0.00,0.00,0.00,-2 648 275.11,-2 648 275.11
GaJB4Zv1pZJk1fExktnYWa4uWrRBp4JyLA,20200930,Pre Launch,0.00,0.00,0.00,-200 168.37,-200 168.37
GcMRXs65VbYfAcaQu2UeNvrKQTHyLG5ZLV,20200930,Pre Launch,0.00,0.00,0.00,-2 640 819.26,-2 640 819.26
GdUGmwdjSvffWLSujLN5mWF9VLkZ9nmC8U,20200930,Pre Launch,0.00,0.00,0.00,-2 641 939.28,-2 641 939.28
GemzTP8xm6EbjcKPqvQ7jioxc8LWS4Yfyy,20200930,Pre Launch,0.00,0.00,0.00,-2 640 964.76,-2 640 964.76
GfTUHWeZpw5z95SFqFhXTuHQDnZPmsR5Lx,20200930,Pre Launch,0.00,0.00,0.00,-2 641 736.85,-2 641 736.85
GKEQk2HuZUxBK8Jb3zzPSWhXWCYNL4JAEs,20200930,Pre Launch,0.00,0.00,0.00,-2 621 865.47,-2 621 865.47
GKGHDVx8ru7VdvWub4bvXKoiUd3Aaet1CZ,20200930,Pre Launch,0.00,0.00,0.00,-2 634 907.01,-2 634 907.01
GKUKjoCAgqdXN7EYXALK21AETEeEW4sDGK,20200930,Pre Launch,0.00,0.00,0.00,-2 639 386.28,-2 639 386.28
GL92Ur3yYm1ND5RStRsrL3wJhMFUgJw8rC,20200930,Pre Launch,0.00,0.00,0.00,-2 632 650.54,-2 632 650.54
GLuCz9yPy9H2vQfiRT6bdU3YcUZVmYvzUr,20200930,Pre Launch,0.00,0.00,0.00,-2 630 798.71,-2 630 798.71
GPc8t1pxecCaG6pF1eZxjznQYYohS9KByZ,20200930,Pre Launch,0.00,0.00,0.00,-2 637 986.83,-2 637 986.83
GPLK1tpF7wFKai7QKB9B49uhuuUocYABEY,20200930,Pre Launch,0.00,0.00,0.00,-1 001 546.18,-1 001 546.18
GQHFkPbbhfRXZTywqE3MAkU6aYJobGudD4,20200930,Pre Launch,0.00,0.00,0.00,-2 638 041.02,-2 638 041.02
GQmEXHp2sLXJiWyYo31kR6TZqH9wq1Ycpe,20200930,Pre Launch,0.00,0.00,0.00,-2 630 055.20,-2 630 055.20
GQTS2aEa9GwPpJTyCo2LKYfr9vUn7FMTY9,20200930,Pre Launch,0.00,0.00,0.00,-2 643 455.37,-2 643 455.37
GQXCBLEc7xTtbD6h8KniNZ6paNXj8dbj5G,20200930,Pre Launch,0.00,0.00,0.00,-300 442.32,-300 442.32
GRtHfankXdVK2RHAgsotWia5W1HdVq7HNm,20200930,Pre Launch,0.00,0.00,0.00,-2 637 546.67,-2 637 546.67
GTg5i4aPhSGtojeb8g8RDA1RELUXSByRNV,20200930,Pre Launch,0.00,0.00,0.00,-2 622 303.90,-2 622 303.90
GVFiw3hWbk7HqqrG68pDZyFkR5Uovgq9Wq,20200930,Pre Launch,0.00,0.00,0.00,-2 639 290.33,-2 639 290.33
GXseEVv3rg4YncE6WbPXrCYA71w8mwg9xR,20200930,Pre Launch,0.00,0.00,0.00,-2 639 900.06,-2 639 900.06
GZGxu2j9xogZmDeVqGcEGUBZShMuB6MdRo,20200930,Pre Launch,0.00,0.00,0.00,-2 640 086.94,-2 640 086.94
Ga1TYomXUkp5pkCA8rzyry5iqYBsnWWzCo,20200929,Pre Launch,0.00,0.00,0.00,-201 840.61,-201 840.61
GajPLNbm3UGQo9THjeJyUgEk9XRtoysYDR,20200929,Pre Launch,0.00,0.00,0.00,-2 625 143.96,-2 625 143.96
GbJgsnLCMHRtrgLxNki73eAqssXDbgu1gx,20200929,Pre Launch,0.00,0.00,0.00,-2 632 979.25,-2 632 979.25
GcJohhGvkKa7GCXfp9d4zTskaNb72iw9Nd,20200929,Pre Launch,0.00,0.00,0.00,-2 633 785.57,-2 633 785.57
GcNamGNVJfRQFDu888vg6wy5bPVFu3KTH2,20200929,Pre Launch,0.00,0.00,0.00,-2 625 801.01,-2 625 801.01
Gcz5SSgiBQTGHxrTafDToz7XLiPdgR9LmB,20200929,Pre Launch,0.00,0.00,0.00,-2 641 057.15,-2 641 057.15
GMbz3rfGY89nGXYJbNyjVRdHQA4XuTu9gV,20200929,Pre Launch,0.00,0.00,0.00,-2 638 333.77,-2 638 333.77
GNXh4RPGUvHJEgJfWh2PRLq7Yb6qSSdJLD,20200929,Pre Launch,0.00,0.00,0.00,-2 625 970.93,-2 625 970.93
GPoTbad5yj4osjxTrKfMfX41C8oCNvFDvu,20200929,Pre Launch,0.00,0.00,0.00,-2 634 042.70,-2 634 042.70
GRcmomXgnuLkBJkpJGA1mqSFH3turT4jMp,20200929,Pre Launch,0.00,0.00,0.00,-301 094.09,-301 094.09
GUMWMgHpi5hBUY9RLPieFA5Tw8sETNaYcq,20200929,Pre Launch,0.00,0.00,0.00,-199 780.22,-199 780.22
GUynAJq74WUiZbAkqQcjbE6mRKMVcpjhvq,20200929,Pre Launch,0.00,0.00,0.00,-200 497.67,-200 497.67
